"season","month","weekday","hour","isweekday","isholiday","weathertype","temperature","humidity","windspeed","count"
1,2,4,5,1,0,1,6.56,50,19.9995,0.516001858451871
1,2,4,6,1,0,1,6.56,43,23.9994,3.04363583289252
1,2,4,7,1,0,1,5.74,50,22.0028,4.1676662161555
1,2,4,8,1,0,1,5.74,50,23.9994,5.49091155305913
1,2,4,9,1,0,1,6.56,47,19.9995,4.86399845329019
1,2,4,10,1,0,1,7.38,43,22.0028,3.41985091112851
1,2,4,11,1,0,1,7.38,43,30.0026,3.70955721719861
1,2,4,12,1,0,1,8.2,40,23.9994,3.81844184018853
1,2,4,13,1,0,1,8.2,40,27.9993,3.39355318287521
1,2,4,14,1,0,1,9.02,37,26.0027,3.28439082240997
1,2,4,15,1,0,1,9.02,37,22.0028,3.61782367468086
1,2,4,16,1,0,1,9.02,37,16.9979,4.00053292065611
1,2,4,17,1,0,1,8.2,40,12.998,5.35649892243496
1,2,4,18,1,0,1,8.2,40,11.0014,5.03959447805759
1,2,4,20,1,0,1,8.2,47,6.0032,4.5280140553826
1,2,4,21,1,0,1,7.38,55,7.0015,3.47134611217885
1,2,4,22,1,0,1,7.38,51,6.0032,3.10700905689662
1,2,4,23,1,0,1,8.2,47,7.0015,3.01104835010761
1,2,5,2,1,0,2,5.74,63,7.0015,0.213567546567729
1,2,5,3,1,0,2,5.74,63,7.0015,0.213567546567729
1,2,5,5,1,0,2,5.74,63,8.9981,1.31638990309835
1,2,5,8,1,0,1,5.74,74,8.9981,5.79456082807366
1,2,5,9,1,0,2,6.56,80,8.9981,4.78451904170522
1,2,5,10,1,0,2,8.2,51,8.9981,3.39355318287521
1,2,5,11,1,0,1,9.02,51,11.0014,3.70955721719861
1,2,5,12,1,0,2,9.84,48,11.0014,4.14974736406076
1,2,5,13,1,0,2,10.66,50,15.0013,4.07648884538593
1,2,5,14,1,0,2,11.48,45,11.0014,4.23785103859896
1,2,5,15,1,0,2,11.48,48,16.9979,4.22052263058934
1,2,5,16,1,0,2,12.3,42,15.0013,4.37162964206895
1,2,5,17,1,0,2,10.66,56,8.9981,5.65662737517647
1,2,5,18,1,0,2,9.84,60,7.0015,5.13441614676533
1,2,5,19,1,0,2,9.84,65,8.9981,4.43553001381065
1,2,5,20,1,0,2,9.84,65,11.0014,3.86036277165321
1,2,5,21,1,0,2,9.84,70,11.0014,3.16814505115212
1,2,5,22,1,0,2,9.84,65,11.0014,3.25603474882648
1,2,5,23,1,0,2,9.84,70,8.9981,2.76324407725734
1,2,6,0,0,0,2,9.84,70,11.0014,3.04363583289252
1,2,6,1,0,0,2,9.84,65,11.0014,2.16417655412005
1,2,6,2,0,0,2,9.84,75,11.0014,2.10618056274587
1,2,6,3,0,0,2,9.84,75,11.0014,1.69353895937081
1,2,6,4,0,0,3,9.02,93,8.9981,1.42260851646908
1,2,6,5,0,0,3,8.2,100,6.0032,1.51988224454455
1,2,6,7,0,0,3,9.02,93,6.0032,0.916335003091897
1,2,6,8,0,0,3,8.2,100,6.0032,1.6097976013647
1,2,6,9,0,0,3,8.2,100,6.0032,2.27349476220013
1,2,6,10,0,0,3,8.2,100,8.9981,2.87401570364733
1,2,6,11,0,0,3,9.02,100,8.9981,3.28439082240997
1,2,6,12,0,0,3,9.02,100,11.0014,3.41985091112851
1,2,6,13,0,0,3,9.02,100,11.0014,3.88099619576357
1,2,6,16,0,0,3,9.02,100,8.9981,3.86036277165321
1,2,6,17,0,0,2,9.84,100,19.0012,4.00053292065611
1,2,6,18,0,0,2,11.48,93,30.0026,4.09504751138744
1,2,6,19,0,0,2,11.48,93,30.0026,4.11344124328261
1,2,6,20,0,0,1,12.3,87,16.9979,3.81844184018853
1,2,6,21,0,0,1,10.66,100,12.998,3.52145142734844
1,2,6,22,0,0,1,10.66,93,8.9981,3.22722043014058
1,2,6,23,0,0,1,10.66,93,15.0013,3.5941866521041
1,2,7,0,0,0,1,10.66,70,12.998,3.04363583289252
1,2,7,1,0,0,1,10.66,65,27.9993,3.19793014053082
1,2,7,2,0,0,1,10.66,60,22.0028,2.27349476220013
1,2,7,3,0,0,1,10.66,60,6.0032,1.84594369330979
1,2,7,4,0,0,1,10.66,60,23.9994,0.516001858451871
1,2,7,5,0,0,1,10.66,60,15.0013,0.213567546567729
1,2,7,6,0,0,1,10.66,60,15.0013,0.213567546567729
1,2,7,7,0,0,1,9.84,65,11.0014,1.42260851646908
1,2,7,8,0,0,1,9.84,65,7.0015,2.4234376429417
1,2,7,9,0,0,1,11.48,56,7.0015,3.22722043014058
1,2,7,10,0,0,1,12.3,52,16.9979,4.20305090980553
1,2,7,11,0,0,1,13.12,49,16.9979,4.64562319424853
1,2,7,14,0,0,1,13.94,46,6.0032,5.20317288249344
1,2,7,15,0,0,1,13.94,46,6.0032,5.42976297938021
1,2,7,16,0,0,1,13.94,49,7.0015,5.1575514272822
1,2,7,18,0,0,1,12.3,56,11.0014,4.00053292065611
1,2,7,19,0,0,1,11.48,61,8.9981,2.32519332155321
1,2,7,20,0,0,1,11.48,61,7.0015,2.55972190637099
1,2,1,10,1,0,1,9.84,75,7.0015,3.49656700985894
1,2,1,11,1,0,1,12.3,65,6.0032,3.28439082240997
1,2,1,13,1,0,2,14.76,57,6.0032,3.70955721719861
1,2,1,14,1,0,2,14.76,57,6.0032,3.61782367468086
1,2,1,15,1,0,2,15.58,54,6.0032,3.36687204032087
1,2,1,16,1,0,2,14.76,57,8.9981,4.6022403255315
1,2,1,17,1,0,2,13.12,70,11.0014,5.75847997595484
1,2,1,18,1,0,2,13.94,66,8.9981,5.35649892243496
1,2,1,20,1,0,2,13.12,70,7.0015,4.18543306966654
1,2,1,22,1,0,1,11.48,81,6.0032,2.97782371751616
1,2,2,2,1,0,2,10.66,93,7.0015,0.516001858451871
1,2,2,3,1,0,3,11.48,93,11.0014,0.213567546567729
1,2,2,4,1,0,1,10.66,93,11.0014,0.737812803212854
1,2,2,5,1,0,1,10.66,81,22.0028,0.516001858451871
1,2,2,6,1,0,1,10.66,70,22.0028,3.04363583289252
1,2,2,7,1,0,1,9.84,65,27.9993,4.38778173430277
1,2,2,8,1,0,1,9.84,56,32.9975,5.99306125268353
1,2,2,9,1,0,1,9.84,52,32.9975,4.88989940211747
1,2,2,10,1,0,1,9.02,47,36.9974,3.31230536000468
1,2,2,11,1,0,1,9.02,47,31.0009,3.36687204032087
1,2,2,12,1,0,1,9.84,38,32.9975,3.73182521190391
1,2,2,13,1,0,2,9.84,32,30.0026,3.36687204032087
1,2,2,14,1,0,1,9.02,37,27.9993,3.70955721719861
1,2,2,15,1,0,1,9.02,35,26.0027,3.39355318287521
1,2,2,16,1,0,1,9.02,35,35.0008,4.09504751138744
1,2,2,17,1,0,1,9.02,32,39.0007,5.36709704593292
1,2,2,18,1,0,1,8.2,32,26.0027,5.09929376445552
1,2,2,19,1,0,1,6.56,40,31.0009,4.40381447281404
1,2,2,20,1,0,1,6.56,40,22.0028,3.52145142734844
1,2,2,21,1,0,1,5.74,33,31.0009,3.47134611217885
1,2,2,22,1,0,1,4.92,33,23.9994,2.68494691032589
1,2,2,23,1,0,1,4.92,33,22.0028,1.77201595150857
1,2,3,0,1,0,1,4.1,36,23.9994,2.10618056274587
1,2,3,1,1,0,1,4.1,36,15.0013,1.31638990309835
1,2,3,2,1,0,1,3.28,38,19.0012,0.737812803212854
1,2,3,3,1,0,1,2.46,45,8.9981,0.516001858451871
1,2,3,5,1,0,1,2.46,45,7.0015,1.31638990309835
1,2,3,7,1,0,1,2.46,49,7.0015,4.37162964206895
1,2,3,9,1,0,1,4.92,39,11.0014,4.729970381243
1,2,3,11,1,0,2,5.74,43,11.0014,3.10700905689662
1,2,3,12,1,0,2,7.38,40,15.0013,3.64117125310736
1,2,3,13,1,0,1,7.38,40,16.9979,3.81844184018853
1,2,3,14,1,0,1,8.2,34,19.9995,3.57025164061995
1,2,3,15,1,0,2,8.2,34,19.0012,3.70955721719861
1,2,3,16,1,0,2,8.2,37,16.9979,4.01978759074127
1,2,3,17,1,0,2,8.2,34,16.9979,5.25903016167343
1,2,3,18,1,0,2,7.38,47,19.9995,5.3028225381991
1,2,3,19,1,0,3,5.74,86,16.9979,4.18543306966654
1,2,3,20,1,0,3,5.74,86,11.0014,4.11344124328261
1,2,3,21,1,0,2,5.74,86,11.0014,4.09504751138744
1,2,3,22,1,0,3,6.56,80,11.0014,3.25603474882648
1,2,3,23,1,0,3,6.56,80,12.998,2.97782371751616
1,2,4,0,1,0,3,5.74,86,12.998,2.04565907701362
1,2,4,1,1,0,3,5.74,80,8.9981,1.31638990309835
1,2,4,2,1,0,3,5.74,80,8.9981,0.737812803212854
1,2,4,4,1,0,2,5.74,59,15.0013,0.213567546567729
1,2,4,5,1,0,2,4.92,50,15.0013,1.19902474051623
1,2,4,6,1,0,2,4.92,54,19.0012,2.55972190637099
1,2,4,7,1,0,1,4.1,50,27.9993,4.37162964206895
1,2,4,8,1,0,1,4.1,49,22.0028,5.38815974347835
1,2,4,9,1,0,1,4.92,42,23.9994,4.71612785822705
1,2,4,10,1,0,1,4.92,42,19.9995,2.90934089044764
1,2,4,11,1,0,1,5.74,39,23.9994,3.22722043014058
1,2,4,12,1,0,1,6.56,34,26.0027,3.81844184018853
1,2,4,13,1,0,1,7.38,29,19.9995,3.664237552959
1,2,4,14,1,0,1,8.2,27,19.0012,3.31230536000468
1,2,4,15,1,0,1,8.2,25,16.9979,3.36687204032087
1,2,4,16,1,0,1,8.2,27,19.9995,4.0388625711096
1,2,4,17,1,0,1,7.38,26,12.998,5.24795972053081
1,2,4,18,1,0,1,6.56,28,8.9981,5.1918471795308
1,2,4,19,1,0,1,5.74,28,7.0015,4.57284546703895
1,2,4,20,1,0,1,5.74,31,6.0032,4.33895893136806
1,2,4,23,1,0,1,4.92,42,7.0015,2.87401570364733
1,2,5,0,1,0,1,4.1,49,7.0015,1.91589545798165
1,2,5,1,1,0,1,4.1,54,6.0032,1.31638990309835
1,2,5,2,1,0,1,4.1,54,6.0032,0.737812803212854
1,2,5,5,1,0,1,3.28,63,6.0032,0.916335003091897
1,2,5,8,1,0,1,4.1,74,11.0014,5.75847997595484
1,2,5,9,1,0,1,4.92,74,15.0013,4.95342743674989
1,2,5,10,1,0,1,5.74,69,12.998,3.19793014053082
1,2,5,11,1,0,1,9.02,47,8.9981,3.70955721719861
1,2,5,12,1,0,1,9.02,47,8.9981,3.86036277165321
1,2,5,13,1,0,1,9.84,35,12.998,4.54305847498049
1,2,5,14,1,0,1,12.3,26,16.9979,4.11344124328261
1,2,5,15,1,0,1,13.12,21,11.0014,3.92163486748041
1,2,5,16,1,0,1,12.3,28,12.998,4.75740670715944
1,2,5,20,1,0,1,9.02,55,8.9981,3.68703038322057
1,2,5,21,1,0,1,8.2,59,8.9981,3.28439082240997
1,2,5,22,1,0,1,8.2,64,6.0032,3.16814505115212
1,2,6,0,0,0,1,6.56,69,6.0032,2.72457395242482
1,2,6,4,0,0,1,4.92,74,6.0032,0.916335003091897
1,2,6,5,0,0,1,4.92,74,6.0032,0.213567546567729
1,2,6,6,0,0,1,4.92,93,12.998,0.516001858451871
1,2,6,7,0,0,1,4.92,80,7.0015,1.69353895937081
1,2,6,8,0,0,1,5.74,86,8.9981,2.72457395242482
1,2,6,9,0,0,1,6.56,64,8.9981,3.16814505115212
1,2,6,10,0,0,1,9.02,41,16.9979,4.11344124328261
1,2,6,11,0,0,1,12.3,28,22.0028,4.6022403255315
1,2,6,12,0,0,1,12.3,39,31.0009,4.68818813915587
1,2,6,13,0,0,1,12.3,39,27.9993,4.88989940211747
1,2,6,14,0,0,1,13.94,31,19.0012,4.68818813915587
1,2,6,15,0,0,1,13.94,29,27.9993,5.34585569124382
1,2,6,16,0,0,1,13.94,29,27.9993,5.01529202413132
1,2,6,17,0,0,1,13.12,31,35.0008,4.91551694168625
1,2,6,18,0,0,1,11.48,38,22.0028,3.70955721719861
1,2,6,19,0,0,1,11.48,38,11.0014,3.10700905689662
1,2,6,20,0,0,1,10.66,41,15.0013,3.07561406137541
1,2,6,22,0,0,1,9.84,44,6.0032,3.22722043014058
1,2,6,23,0,0,1,9.02,51,8.9981,2.80100970155622
1,2,7,0,0,0,1,8.2,64,7.0015,3.04363583289252
1,2,7,1,0,0,1,8.2,59,6.0032,2.47023705138063
1,2,7,2,0,0,2,8.2,75,6.0032,2.27349476220013
1,2,7,3,0,0,2,8.2,69,7.0015,1.77201595150857
1,2,7,4,0,0,2,8.2,69,11.0014,0.516001858451871
1,2,7,6,0,0,2,8.2,69,8.9981,1.06731624252221
1,2,7,8,0,0,2,9.02,64,12.998,1.77201595150857
1,2,7,9,0,0,2,9.84,60,15.0013,3.28439082240997
1,2,7,10,0,0,1,12.3,45,22.0028,4.46679198130813
1,2,7,11,0,0,1,13.12,39,30.0026,4.57284546703895
1,2,7,12,0,0,1,14.76,32,31.0009,5.09929376445552
1,2,7,13,0,0,1,15.58,29,23.9994,5.12276524518129
1,2,7,14,0,0,2,16.4,30,27.9993,5.20317288249344
1,2,7,15,0,0,2,16.4,30,19.9995,5.21444643386346
1,2,7,16,0,0,2,17.22,28,22.0028,4.87698481252028
1,2,7,17,0,0,1,17.22,28,22.0028,4.75740670715944
1,2,7,18,0,0,1,16.4,32,19.9995,4.30578480887054
1,2,7,19,0,0,1,16.4,35,19.0012,3.64117125310736
1,2,7,20,0,0,1,16.4,35,22.0028,3.28439082240997
1,2,7,21,0,0,1,16.4,35,23.9994,3.39355318287521
1,2,7,22,0,0,1,16.4,35,19.9995,2.94393197632047
1,2,7,23,0,0,1,16.4,35,23.9994,2.72457395242482
1,2,1,0,1,0,1,15.58,37,23.9994,1.69353895937081
1,2,1,1,1,0,1,15.58,37,23.9994,1.31638990309835
1,2,1,2,1,0,1,14.76,40,19.9995,0.516001858451871
1,2,1,3,1,0,1,13.94,46,15.0013,0.516001858451871
1,2,1,4,1,0,1,13.12,53,19.0012,0.516001858451871
1,2,1,5,1,0,1,13.12,53,19.0012,0.737812803212854
1,2,1,6,1,0,1,13.94,46,19.9995,2.55972190637099
1,2,1,7,1,0,1,13.94,46,19.9995,4.355356094546
1,2,1,8,1,0,1,15.58,40,31.0009,6.09913800203133
1,2,1,9,1,0,1,16.4,37,26.0027,4.82459924994307
1,2,1,10,1,0,1,18.04,33,15.0013,3.49656700985894
1,2,1,11,1,0,1,21.32,23,16.9979,3.44577788323082
1,2,1,12,1,0,1,22.96,22,30.0026,4.7710028131669
1,2,1,13,1,0,1,23.78,19,26.0027,4.68818813915587
1,2,1,14,1,0,1,24.6,15,32.9975,4.22052263058934
1,2,1,15,1,0,1,22.96,21,43.9989,4.22052263058934
1,2,1,16,1,0,1,21.32,27,31.0009,4.65990060001007
1,2,1,17,1,0,1,18.86,33,40.9973,5.99306125268353
1,2,1,18,1,0,1,16.4,40,40.9973,5.65662737517647
1,2,1,19,1,0,1,15.58,43,32.9975,4.355356094546
1,2,1,20,1,0,1,14.76,46,31.0009,3.83951311381768
1,2,1,21,1,0,1,14.76,50,35.0008,3.16814505115212
1,2,1,22,1,0,1,13.94,46,43.9989,3.22722043014058
1,2,1,23,1,0,1,13.12,49,32.9975,2.27349476220013
1,2,2,0,1,0,1,12.3,49,27.9993,2.21988081021161
1,2,2,1,1,0,1,12.3,42,51.9987,1.06731624252221
1,2,2,2,1,0,1,11.48,41,46.0022,0.737812803212854
1,2,2,4,1,0,1,9.02,37,35.0008,0.213567546567729
1,2,2,5,1,0,1,9.02,32,31.0009,0.916335003091897
1,2,2,6,1,0,1,8.2,32,22.0028,2.72457395242482
1,2,2,7,1,0,1,8.2,32,23.9994,4.46679198130813
1,2,2,8,1,0,1,8.2,32,23.9994,5.82130260429848
1,2,2,9,1,0,1,9.02,29,30.0026,4.54305847498049
1,2,2,10,1,0,1,9.84,27,19.0012,3.41985091112851
1,2,2,11,1,0,1,10.66,25,16.9979,3.54600969185393
1,2,2,12,1,0,1,11.48,24,16.9979,3.86036277165321
1,2,2,13,1,0,1,13.12,21,15.0013,4.07648884538593
1,2,2,14,1,0,1,13.94,19,15.0013,4.01978759074127
1,2,2,15,1,0,1,13.94,19,11.0014,4.13167343300989
1,2,2,16,1,0,1,13.94,19,16.9979,4.355356094546
1,2,2,17,1,0,1,13.12,22,15.0013,5.6660523286674
1,2,2,18,1,0,1,12.3,22,8.9981,5.72189876702789
1,2,2,19,1,0,1,11.48,26,8.9981,5.01529202413132
1,2,2,20,1,0,1,10.66,33,7.0015,4.40381447281404
1,2,2,23,1,0,2,9.02,44,6.0032,2.27349476220013
1,2,3,0,1,0,1,9.02,41,6.0032,1.98233848926916
1,2,3,1,1,0,1,8.2,44,6.0032,1.51988224454455
1,2,3,3,1,0,2,8.2,47,12.998,0.213567546567729
1,2,3,4,1,0,1,8.2,51,12.998,0.213567546567729
1,2,3,5,1,0,1,8.2,47,12.998,1.06731624252221
1,2,3,6,1,0,1,8.2,55,15.0013,2.83791886279778
1,2,3,7,1,0,2,8.2,55,15.0013,4.51286687638612
1,2,3,8,1,0,2,9.02,55,11.0014,5.88267530444253
1,2,3,9,1,0,1,9.84,52,19.0012,4.74372960947035
1,2,3,10,1,0,1,10.66,41,26.0027,3.81844184018853
1,2,3,11,1,0,1,13.94,34,19.9995,3.75384122603745
1,2,3,12,1,0,1,15.58,32,22.0028,4.14974736406076
1,2,3,13,1,0,1,17.22,30,23.9994,4.27208872664615
1,2,3,14,1,0,1,18.86,28,27.9993,4.07648884538593
1,2,3,15,1,0,1,18.86,28,27.9993,4.64562319424853
1,2,3,16,1,0,1,18.86,31,26.0027,4.71612785822705
1,2,3,17,1,0,1,18.86,28,19.0012,6.09112239830003
1,2,3,18,1,0,1,16.4,40,15.0013,5.81241856875973
1,2,3,19,1,0,1,13.94,53,15.0013,5.20317288249344
1,2,3,20,1,0,1,15.58,43,12.998,4.65990060001007
1,2,3,21,1,0,1,14.76,46,12.998,4.25503885654418
1,2,3,22,1,0,1,13.94,53,12.998,3.90141856544042
1,2,3,23,1,0,1,15.58,40,15.0013,2.83791886279778
1,2,4,0,1,0,1,13.94,53,12.998,2.10618056274587
1,2,4,1,1,0,1,13.94,53,15.0013,1.19902474051623
1,2,4,2,1,0,2,13.94,53,15.0013,1.19902474051623
1,2,4,3,1,0,1,13.94,53,12.998,0.916335003091897
1,2,4,4,1,0,1,13.12,57,12.998,0.916335003091897
1,2,4,5,1,0,1,13.12,66,6.0032,1.77201595150857
1,2,4,6,1,0,1,12.3,70,8.9981,3.28439082240997
1,2,4,7,1,0,1,13.12,57,7.0015,4.7710028131669
1,2,4,8,1,0,1,13.12,57,6.0032,6.32206939610014
1,2,4,9,1,0,1,14.76,57,12.998,5.39862518730821
1,2,4,10,1,0,1,15.58,54,12.998,4.18543306966654
1,2,4,11,1,0,2,18.04,44,16.9979,4.22052263058934
1,2,4,12,1,0,1,19.68,41,15.0013,4.40381447281404
1,2,4,13,1,0,1,22.14,34,15.0013,4.729970381243
1,2,4,14,1,0,1,24.6,31,15.0013,4.0577617399466
1,2,4,15,1,0,1,24.6,28,16.9979,4.48225756262964
1,2,4,16,1,0,2,22.96,35,19.9995,5.02747416324039
1,2,4,17,1,0,2,23.78,32,19.9995,6.23958791038409
1,2,4,18,1,0,2,22.14,42,19.0012,5.81241856875973
1,2,4,19,1,0,1,19.68,55,22.0028,5.35649892243496
1,2,4,20,1,0,1,19.68,59,22.0028,4.94085822861403
1,2,4,21,1,0,1,21.32,55,26.0027,4.74372960947035
1,2,4,22,1,0,1,20.5,59,19.0012,3.96146831053982
1,2,4,23,1,0,1,18.86,67,19.9995,3.19793014053082
1,2,5,0,1,0,1,18.04,72,19.0012,2.80100970155622
1,2,5,1,1,0,1,18.04,72,15.0013,1.42260851646908
1,2,5,2,1,0,1,18.04,72,19.0012,1.31638990309835
1,2,5,3,1,0,1,18.86,67,16.9979,1.42260851646908
1,2,5,4,1,0,1,18.86,67,16.9979,0.213567546567729
1,2,5,5,1,0,2,18.86,67,7.0015,1.31638990309835
1,2,5,6,1,0,2,18.04,72,11.0014,3.36687204032087
1,2,5,7,1,0,2,17.22,77,15.0013,4.63125492909498
1,2,5,8,1,0,2,17.22,77,12.998,6.22432764732339
1,2,5,9,1,0,2,17.22,77,12.998,5.29194684063244
1,2,5,10,1,0,2,18.04,72,15.0013,4.30578480887054
1,2,5,11,1,0,1,18.04,72,11.0014,4.58759115709705
1,2,5,12,1,0,1,20.5,59,12.998,5.46052155434867
1,2,5,13,1,0,1,24.6,43,12.998,5.36709704593292
1,2,5,14,1,0,1,27.06,36,19.9995,5.5209431541225
1,2,5,15,1,0,1,27.06,36,22.0028,5.3244320900404
1,2,5,16,1,0,1,27.06,36,19.0012,5.89995484368581
1,2,5,17,1,0,1,27.06,34,23.9994,6.61674695372354
1,2,5,18,1,0,1,26.24,33,22.0028,5.83015706082196
1,2,5,19,1,0,1,25.42,29,39.0007,5.21444643386346
1,2,5,20,1,0,1,24.6,31,12.998,4.74372960947035
1,2,5,21,1,0,1,23.78,21,32.9975,3.88099619576357
1,2,5,22,1,0,1,22.14,10,16.9979,4.49761527922688
1,2,5,23,1,0,1,21.32,8,19.0012,3.98109454638167
1,2,6,0,0,0,1,19.68,12,32.9975,2.68494691032589
1,2,6,1,0,0,1,18.86,14,27.9993,2.76324407725734
1,2,6,2,0,0,1,18.04,13,26.0027,2.10618056274587
1,2,6,3,0,0,1,17.22,14,19.9995,1.31638990309835
1,2,6,4,0,0,1,16.4,15,22.0028,0.737812803212854
1,2,6,5,0,0,1,16.4,15,22.0028,0.737812803212854
1,2,6,6,0,0,1,16.4,17,27.9993,1.19902474051623
1,2,6,7,0,0,1,15.58,17,35.0008,2.37512942631115
1,2,6,8,0,0,1,15.58,17,39.0007,3.22722043014058
1,2,6,9,0,0,1,16.4,16,43.9989,3.49656700985894
1,2,6,10,0,0,1,17.22,16,39.0007,4.48225756262964
1,2,6,11,0,0,1,18.04,16,39.0007,4.729970381243
1,2,6,12,0,0,1,18.04,18,32.9975,4.67408848046796
1,2,6,13,0,0,1,18.04,16,40.9973,5.13441614676533
1,2,6,14,0,0,1,18.86,15,43.9989,5.57022566032061
1,2,6,15,0,0,1,18.04,16,50.0021,5.3136507940763
1,2,6,16,0,0,1,18.04,16,43.0006,4.68818813915587
1,2,6,17,0,0,1,17.22,19,40.9973,4.78451904170522
1,2,6,18,0,0,1,14.76,25,30.0026,4.18543306966654
1,2,6,19,0,0,1,13.94,29,23.9994,3.5941866521041
1,2,6,20,0,0,1,13.12,28,35.0008,3.28439082240997
1,2,6,21,0,0,1,13.12,26,36.9974,2.83791886279778
1,2,6,22,0,0,1,12.3,28,32.9975,3.19793014053082
1,2,6,23,0,0,1,11.48,33,30.0026,2.68494691032589
1,3,2,0,1,0,1,12.3,70,31.0009,1.31638990309835
1,3,2,1,1,0,1,10.66,70,23.9994,0.737812803212854
1,3,2,2,1,0,1,9.84,65,26.0027,0.916335003091897
1,3,2,3,1,0,1,9.02,69,19.0012,0.516001858451871
1,3,2,4,1,0,1,9.02,69,16.9979,0.213567546567729
1,3,2,5,1,0,1,8.2,64,19.0012,0.516001858451871
1,3,2,6,1,0,1,8.2,59,19.9995,3.25603474882648
1,3,2,7,1,0,1,8.2,59,22.0028,4.49761527922688
1,3,2,8,1,0,1,8.2,59,26.0027,5.74025293101031
1,3,2,9,1,0,1,9.02,55,27.9993,4.74372960947035
1,3,2,10,1,0,1,9.84,52,19.0012,3.79714335493283
1,3,2,11,1,0,1,11.48,45,16.9979,3.52145142734844
1,3,2,12,1,0,1,12.3,39,8.9981,4.14974736406076
1,3,2,14,1,0,1,13.12,36,8.9981,4.01978759074127
1,3,2,16,1,0,1,13.94,34,6.0032,4.41972990253203
1,3,2,17,1,0,1,13.94,34,6.0032,5.9847281488476
1,3,2,18,1,0,1,13.12,39,12.998,5.83015706082196
1,3,2,19,1,0,1,12.3,49,8.9981,4.67408848046796
1,3,2,20,1,0,1,12.3,61,6.0032,4.18543306966654
1,3,2,22,1,0,1,9.84,62,7.0015,3.28439082240997
1,3,2,23,1,0,1,9.84,65,15.0013,2.51563357905137
1,3,3,0,1,0,1,9.02,69,11.0014,1.42260851646908
1,3,3,1,1,0,1,9.02,69,12.998,0.916335003091897
1,3,3,2,1,0,1,9.02,69,12.998,0.516001858451871
1,3,3,3,1,0,1,9.02,69,19.0012,0.916335003091897
1,3,3,4,1,0,1,8.2,75,8.9981,0.213567546567729
1,3,3,5,1,0,1,9.02,69,15.0013,1.06731624252221
1,3,3,6,1,0,1,9.02,55,16.9979,3.07561406137541
1,3,3,7,1,0,1,9.02,64,16.9979,4.54305847498049
1,3,3,8,1,0,1,9.84,65,19.0012,6.09913800203133
1,3,3,9,1,0,1,11.48,56,19.9995,5.05165369831743
1,3,3,10,1,0,1,13.12,49,19.0012,3.96146831053982
1,3,3,11,1,0,1,13.94,53,22.0028,3.90141856544042
1,3,3,12,1,0,1,16.4,43,12.998,4.07648884538593
1,3,3,14,1,0,1,21.32,23,19.9995,4.32243593110251
1,3,3,15,1,0,1,22.14,19,27.9993,4.54305847498049
1,3,3,16,1,0,1,22.14,19,22.0028,4.94085822861403
1,3,3,17,1,0,1,20.5,23,19.0012,6.19355489925536
1,3,3,18,1,0,1,18.86,23,32.9975,5.61858213669473
1,3,3,19,1,0,1,16.4,28,35.0008,5.07559170715268
1,3,3,20,1,0,1,14.76,29,27.9993,4.30578480887054
1,3,3,21,1,0,1,13.94,29,31.0009,3.86036277165321
1,3,3,22,1,0,1,12.3,26,36.9974,3.31230536000468
1,3,3,23,1,0,1,10.66,30,35.0008,2.37512942631115
1,3,4,0,1,0,1,9.84,30,31.0009,1.84594369330979
1,3,4,1,1,0,1,9.84,30,31.0009,0.213567546567729
1,3,4,2,1,0,1,8.2,27,31.0009,0.737812803212854
1,3,4,3,1,0,1,8.2,27,31.0009,0.213567546567729
1,3,4,4,1,0,1,6.56,31,32.9975,0.213567546567729
1,3,4,5,1,0,1,5.74,33,19.9995,1.42260851646908
1,3,4,6,1,0,1,5.74,33,19.9995,2.90934089044764
1,3,4,7,1,0,1,4.92,42,27.9993,4.55800175286931
1,3,4,8,1,0,1,5.74,39,19.9995,5.79456082807366
1,3,4,9,1,0,1,6.56,37,19.0012,5.01529202413132
1,3,4,10,1,0,1,7.38,29,12.998,3.52145142734844
1,3,4,11,1,0,1,8.2,29,6.0032,3.36687204032087
1,3,4,12,1,0,1,9.02,25,8.9981,3.88099619576357
1,3,4,13,1,0,1,9.02,25,6.0032,4.0388625711096
1,3,4,14,1,0,1,9.84,21,7.0015,4.00053292065611
1,3,4,18,1,0,1,9.84,35,22.0028,5.27005115404834
1,3,4,19,1,0,1,8.2,40,16.9979,4.48225756262964
1,3,4,20,1,0,1,8.2,40,6.0032,3.83951311381768
1,3,4,21,1,0,1,7.38,40,7.0015,3.39355318287521
1,3,4,23,1,0,2,7.38,43,6.0032,2.4234376429417
1,3,5,0,1,0,2,8.2,55,12.998,1.77201595150857
1,3,5,1,1,0,2,7.38,64,12.998,0.916335003091897
1,3,5,2,1,0,2,7.38,64,12.998,0.516001858451871
1,3,5,3,1,0,2,7.38,74,16.9979,0.213567546567729
1,3,5,4,1,0,2,7.38,74,12.998,0.213567546567729
1,3,5,5,1,0,2,6.56,74,8.9981,1.31638990309835
1,3,5,6,1,0,2,6.56,74,6.0032,2.68494691032589
1,3,5,7,1,0,1,6.56,80,8.9981,4.09504751138744
1,3,5,8,1,0,1,7.38,74,8.9981,5.86528364681748
1,3,5,9,1,0,1,9.02,60,8.9981,5.07559170715268
1,3,5,10,1,0,1,9.84,60,16.9979,3.75384122603745
1,3,5,11,1,0,1,11.48,52,15.0013,4.20305090980553
1,3,5,12,1,0,1,13.12,43,11.0014,4.33895893136806
